id,grade,home_ownership,sub_grade,int_rate,mort_acc,is_good_customer
77526787,E,MORTGAGE,E3,21.18,0,yes
77595587,F,RENT,F5,27.34,1,yes
76438354,C,MORTGAGE,C5,15.31,4,no
76236097,D,RENT,D4,18.99,0,no
77805901,C,OWN,C4,14.46,0,yes
77439455,B,MORTGAGE,B4,10.75,0,yes
77479420,B,OWN,B5,11.47,0,yes
78128704,D,RENT,D3,18.25,0,yes
78278836,D,RENT,D1,16.29,0,yes
76426362,B,MORTGAGE,B3,9.75,4,yes
77038349,C,RENT,C1,11.99,2,no
77560362,A,MORTGAGE,A2,6.49,4,yes
75953087,A,RENT,A1,5.32,1,yes
75650124,B,RENT,B2,9.16,0,yes
77560435,B,RENT,B4,10.75,0,yes
75983645,A,MORTGAGE,A3,6.97,1,yes
74537101,A,MORTGAGE,A1,5.32,7,yes
77386850,A,MORTGAGE,A1,5.32,5,yes
77427434,A,RENT,A4,7.39,3,no
77470040,A,MORTGAGE,A5,7.89,1,yes
77556089,B,MORTGAGE,B3,9.75,1,no
77339511,C,MORTGAGE,C3,13.67,5,yes
76362461,C,MORTGAGE,C4,14.46,3,yes
78360258,D,RENT,D5,19.99,0,yes
77151006,A,MORTGAGE,A5,7.89,1,yes
77499236,B,RENT,B3,9.75,0,yes
77379249,B,MORTGAGE,B3,9.75,2,yes
77308100,E,RENT,E5,22.45,0,yes
76284282,A,OWN,A1,5.32,0,no
77299822,A,MORTGAGE,A1,5.32,1,yes
77560636,C,MORTGAGE,C4,14.46,2,yes
77179328,B,MORTGAGE,B3,9.75,2,no
77349323,B,RENT,B5,11.47,0,yes
77389865,A,MORTGAGE,A1,5.32,3,yes
77327278,E,MORTGAGE,E2,20.75,3,no
77552316,C,MORTGAGE,C4,14.46,1,yes
78249417,C,MORTGAGE,C3,13.67,0,no
77520820,A,MORTGAGE,A1,5.32,4,yes
77339038,B,MORTGAGE,B3,9.75,5,yes
76405010,A,RENT,A1,5.32,4,yes
77399172,B,MORTGAGE,B2,9.16,3,yes
77348420,E,MORTGAGE,E1,19.99,3,yes
77309611,A,OWN,A1,5.32,1,yes
77529695,A,MORTGAGE,A4,7.39,4,yes
77348643,B,MORTGAGE,B5,11.47,3,yes
76438245,C,OWN,C3,13.67,2,yes
77337745,A,MORTGAGE,A1,5.32,1,yes
77387565,A,MORTGAGE,A2,6.49,5,yes
32448825,B,MORTGAGE,B4,10.75,5,yes
78129529,D,MORTGAGE,D1,16.29,3,no
77320079,F,MORTGAGE,F3,24.99,5,yes
77410397,D,OWN,D1,16.29,0,no
77539916,A,MORTGAGE,A4,7.39,10,yes
77329671,D,RENT,D5,19.53,4,no
76372110,A,MORTGAGE,A1,5.32,6,yes
77396568,A,MORTGAGE,A1,5.32,3,yes
77429341,C,MORTGAGE,C3,13.67,3,yes
77571567,A,MORTGAGE,A4,7.39,3,yes
77158874,B,MORTGAGE,B1,8.39,1,yes
77562723,D,OWN,D3,18.25,2,no
77563286,C,MORTGAGE,C3,13.67,5,yes
78209020,C,RENT,C2,12.99,0,yes
77367037,B,MORTGAGE,B4,10.75,1,yes
76365027,B,MORTGAGE,B4,10.75,1,yes
77309214,C,MORTGAGE,C3,13.67,1,yes
78159003,C,MORTGAGE,C3,13.67,1,yes
77409603,B,MORTGAGE,B2,9.16,2,yes
77329726,A,RENT,A2,6.49,0,yes
77349806,C,MORTGAGE,C5,15.31,3,yes
76449046,E,OWN,E3,21.18,0,no
78338923,C,MORTGAGE,C3,13.67,1,yes
75688641,B,RENT,B5,11.47,0,yes
77437009,A,MORTGAGE,A1,5.32,5,yes
76935482,A,MORTGAGE,A1,5.32,2,yes
77437997,A,MORTGAGE,A1,5.32,1,no
76751864,D,RENT,D1,16.29,0,no
77192026,A,MORTGAGE,A5,7.89,6,yes
77509847,A,RENT,A1,5.32,0,yes
77498949,B,RENT,B2,9.16,0,yes
77388528,C,RENT,C4,14.46,3,no
77408299,B,RENT,B5,11.47,0,yes
77388954,B,MORTGAGE,B1,8.39,1,yes
78338555,C,MORTGAGE,C5,15.31,3,yes
78338744,C,RENT,C3,13.67,0,yes
76548331,E,RENT,E5,22.45,0,no
78238717,C,MORTGAGE,C2,12.99,4,yes
77339420,F,OWN,F3,24.99,0,no
77368908,B,MORTGAGE,B5,11.47,3,yes
77258905,D,MORTGAGE,D2,17.27,1,yes
77389220,C,RENT,C3,13.67,0,yes
77479477,A,MORTGAGE,A5,7.89,2,yes
78091529,C,OWN,C4,14.46,1,yes
77318946,B,MORTGAGE,B4,10.75,1,no
77309018,C,MORTGAGE,C4,14.46,0,no
77449030,C,MORTGAGE,C4,14.46,2,yes
77439571,A,RENT,A5,7.89,0,yes
77561228,B,RENT,B4,10.75,3,yes
76935469,C,OWN,C4,14.46,2,yes
77458637,A,RENT,A3,6.97,3,yes
77931552,F,OWN,F2,25.44,0,yes
75256519,C,MORTGAGE,C4,14.46,1,yes
77419736,F,MORTGAGE,F1,23.13,2,no
77488778,B,MORTGAGE,B1,8.39,3,yes
77379638,C,RENT,C1,11.99,0,yes
77509856,D,MORTGAGE,D3,18.25,7,yes
77537880,B,RENT,B2,9.16,0,yes
76754398,D,RENT,D5,19.53,0,no
77350238,A,MORTGAGE,A1,5.32,7,yes
77509781,F,MORTGAGE,F3,24.99,1,no
77370713,A,MORTGAGE,A5,7.89,7,yes
77309213,D,MORTGAGE,D3,18.25,1,yes
78358860,C,RENT,C3,13.67,0,no
77861186,A,MORTGAGE,A4,7.39,7,yes
77560322,C,MORTGAGE,C1,11.99,2,yes
78228221,C,OWN,C2,12.99,1,yes
77359279,F,MORTGAGE,F1,23.13,5,no
78358144,C,RENT,C1,11.99,0,yes
77427519,E,MORTGAGE,E5,22.45,1,no
77429157,F,OWN,F3,24.99,0,no
77359407,A,MORTGAGE,A1,5.32,2,yes
75223725,C,MORTGAGE,C2,12.99,5,yes
76242270,C,OWN,C5,15.31,1,no
78248245,C,MORTGAGE,C3,13.67,2,yes
78318211,C,RENT,C4,14.46,0,no
77457868,B,RENT,B1,8.39,3,no
75650122,B,RENT,B2,9.16,0,yes
78138293,C,MORTGAGE,C5,15.31,3,yes
78011544,C,RENT,C1,11.99,0,yes
77284164,C,OWN,C2,12.99,0,yes
77399373,A,RENT,A1,5.32,2,yes
77509287,B,MORTGAGE,B2,9.16,2,yes
77319205,D,OWN,D1,16.29,1,no
77337634,B,MORTGAGE,B5,11.47,5,yes
77429176,F,MORTGAGE,F1,23.13,0,yes
77359416,A,MORTGAGE,A1,5.32,2,yes
78308562,D,RENT,D1,16.29,0,yes
77399012,A,MORTGAGE,A1,5.32,1,yes
77349103,B,MORTGAGE,B2,9.16,5,yes
78288674,D,MORTGAGE,D1,16.29,1,no
77418759,B,RENT,B1,8.39,0,yes
77295088,C,RENT,C4,14.46,0,yes
78051935,C,RENT,C3,13.67,0,yes
77309074,F,MORTGAGE,F4,25.88,5,no
78268595,E,RENT,E2,22.35,0,yes
77349460,D,MORTGAGE,D4,18.99,1,yes
77298527,B,MORTGAGE,B5,11.47,0,yes
78328704,E,RENT,E1,20.99,1,yes
77110534,B,RENT,B5,11.47,1,no
78318774,D,MORTGAGE,D5,19.99,0,yes
77356390,C,OWN,C5,15.31,1,yes
77851148,C,MORTGAGE,C1,11.99,0,yes
77260263,E,RENT,E4,21.97,0,no
77645188,C,OWN,C1,11.99,0,no
77941831,D,MORTGAGE,D1,16.29,1,yes
77438475,B,RENT,B1,8.39,0,yes
77308601,B,RENT,B1,8.39,7,yes
77575064,C,RENT,C1,11.99,0,yes
76437729,E,MORTGAGE,E3,21.18,2,no
77635941,C,MORTGAGE,C2,12.99,3,yes
78062001,D,MORTGAGE,D1,16.29,2,yes
77931695,C,OWN,C3,13.67,1,yes
77528572,B,MORTGAGE,B4,10.75,6,yes
77825613,A,MORTGAGE,A5,7.89,4,no
77488589,B,OWN,B3,9.75,0,yes
77508507,D,MORTGAGE,D1,16.29,3,yes
78198281,E,RENT,E2,22.35,0,no
77509289,D,MORTGAGE,D4,18.99,3,yes
77528762,F,MORTGAGE,F3,24.99,2,no
76321480,E,MORTGAGE,E2,20.75,2,yes
77298677,C,MORTGAGE,C5,15.31,3,yes
77409175,C,MORTGAGE,C1,11.99,1,yes
75558036,C,MORTGAGE,C1,11.99,3,yes
78248492,D,MORTGAGE,D5,19.99,2,yes
77861739,C,OWN,C4,14.46,2,yes
77339014,A,RENT,A1,5.32,0,yes
77379248,F,RENT,F2,24.11,0,yes
77419235,A,RENT,A3,6.97,0,yes
77448374,B,MORTGAGE,B5,11.47,1,yes
76335372,D,MORTGAGE,D2,17.27,5,no
77397336,D,MORTGAGE,D5,19.53,3,yes
77921840,C,OWN,C4,14.46,0,no
77496166,A,RENT,A5,7.89,1,yes
77351181,D,RENT,D3,18.25,0,yes
75293711,B,RENT,B2,9.16,0,yes
78041240,D,MORTGAGE,D1,16.29,2,no
51085867,C,MORTGAGE,C3,13.67,3,yes
75923386,A,MORTGAGE,A1,5.32,2,yes
77861637,C,RENT,C1,11.99,0,yes
77327559,D,MORTGAGE,D1,16.29,3,no
77408797,B,RENT,B4,10.75,0,no
77563118,D,RENT,D4,18.99,0,yes
77931481,C,MORTGAGE,C4,14.46,1,yes
77389081,A,MORTGAGE,A3,6.97,0,yes
77551133,E,MORTGAGE,E1,19.99,1,no
77388510,C,MORTGAGE,C2,12.99,2,yes
77921826,D,RENT,D5,19.99,0,yes
77911501,C,MORTGAGE,C3,13.67,1,yes
77488867,C,RENT,C4,14.46,0,no
77318513,B,RENT,B5,11.47,0,no
76232274,A,MORTGAGE,A1,5.32,1,yes
77388586,C,MORTGAGE,C5,15.31,1,no
78338415,E,MORTGAGE,E5,24.99,2,yes
77358682,F,MORTGAGE,F2,24.11,0,no
77861538,C,MORTGAGE,C1,11.99,6,yes
76233840,E,MORTGAGE,E3,21.18,7,no
77408795,B,RENT,B3,9.75,0,yes
78228332,E,MORTGAGE,E1,20.99,1,yes
77981443,C,MORTGAGE,C4,14.46,3,yes
77961579,C,OWN,C4,14.46,0,yes
77356168,C,RENT,C3,13.67,0,yes
77468317,B,MORTGAGE,B3,9.75,1,yes
77418513,B,MORTGAGE,B1,8.39,2,yes
77348459,C,OWN,C3,13.67,0,yes
77489219,A,RENT,A1,5.32,1,yes
77571479,D,RENT,D2,17.27,2,yes
77469311,A,MORTGAGE,A5,7.89,6,yes
77388465,B,MORTGAGE,B2,9.16,4,yes
77961617,C,MORTGAGE,C2,12.99,2,yes
77509654,A,MORTGAGE,A1,5.32,2,yes
77516765,B,RENT,B2,9.16,0,yes
77528515,F,OWN,F1,23.13,5,no
77368448,C,RENT,C5,15.31,0,yes
76001655,D,RENT,D4,18.99,1,yes
78031848,D,RENT,D5,19.99,0,no
74502883,E,RENT,E1,19.99,0,no
77108698,E,RENT,E3,21.18,0,no
78061263,C,MORTGAGE,C1,11.99,1,yes
75359098,E,MORTGAGE,E2,20.75,4,no
78061669,D,MORTGAGE,D2,17.27,1,no
78071273,C,RENT,C5,15.31,0,no
76995272,C,MORTGAGE,C5,15.31,0,no
77419008,A,MORTGAGE,A2,6.49,2,yes
77298368,C,RENT,C1,11.99,0,no
77468469,B,RENT,B4,10.75,0,yes
77951361,C,MORTGAGE,C2,12.99,1,yes
77149898,D,RENT,D5,19.53,0,yes
76363913,C,RENT,C5,15.31,0,no
77038363,D,RENT,D5,19.53,0,yes
77498413,D,OWN,D3,18.25,2,no
78021289,C,OWN,C3,13.67,1,yes
76044041,C,MORTGAGE,C1,11.99,3,no
77488469,F,RENT,F2,24.11,0,no
77438481,F,MORTGAGE,F2,24.11,3,yes
77775736,C,MORTGAGE,C1,11.99,0,yes
78041210,D,MORTGAGE,D3,18.25,0,no
77376547,E,MORTGAGE,E4,21.97,3,yes
77516588,D,OWN,D5,19.53,0,no
76385626,D,RENT,D1,16.29,0,no
77795706,E,RENT,E4,23.99,0,yes
76395461,E,RENT,E2,20.75,0,no
77421385,D,RENT,D1,16.29,0,no
77420972,C,RENT,C2,12.99,0,yes
76424976,F,OWN,F1,23.13,0,yes
77069519,D,MORTGAGE,D2,17.27,3,yes
77991214,E,RENT,E1,20.99,0,no
77635685,D,RENT,D3,18.25,0,no
77317083,D,MORTGAGE,D1,16.29,2,yes
77468343,B,MORTGAGE,B4,10.75,3,yes
77552600,C,MORTGAGE,C3,13.67,5,no
77508219,D,RENT,D1,16.29,2,no
77331462,C,RENT,C2,12.99,0,no
77436597,F,RENT,F2,24.11,0,no
76292701,C,RENT,C1,11.99,0,yes
77498776,A,OWN,A4,7.39,4,yes
77359534,C,RENT,C3,13.67,1,yes
77911527,E,RENT,E5,24.99,0,yes
77398321,D,MORTGAGE,D4,18.99,1,no
77561264,A,MORTGAGE,A2,6.49,3,yes
77491647,D,RENT,D2,17.27,0,yes
77645360,D,OWN,D2,17.27,0,yes
77567697,D,MORTGAGE,D3,18.25,5,yes
77478258,B,RENT,B3,9.75,0,yes
76438063,C,MORTGAGE,C1,11.99,3,yes
77099305,C,RENT,C4,14.46,0,no
77428178,B,RENT,B5,11.47,0,no
77527864,B,OWN,B3,9.75,0,yes
77635213,A,OWN,A4,7.39,3,yes
76438843,C,MORTGAGE,C2,12.99,1,yes
77318557,D,MORTGAGE,D4,18.99,1,yes
77509282,A,MORTGAGE,A1,5.32,2,yes
77851737,D,MORTGAGE,D5,19.99,3,yes
76437431,C,OWN,C5,15.31,0,no
77529738,C,RENT,C1,11.99,0,no
77665585,C,RENT,C5,15.31,3,yes
77309996,D,RENT,D5,19.99,0,no
77318265,B,MORTGAGE,B4,10.75,0,yes
75212877,D,MORTGAGE,D5,19.53,0,yes
77311138,D,OWN,D5,19.53,0,no
75357787,C,MORTGAGE,C3,13.67,2,yes
77519133,C,MORTGAGE,C3,13.67,1,yes
77368875,A,OWN,A4,7.39,0,yes
77396861,B,MORTGAGE,B1,8.39,6,yes
77108697,D,MORTGAGE,D5,19.53,3,no
75645359,E,OWN,E3,21.18,0,no
77293853,D,OWN,D2,17.27,3,yes
75718500,D,RENT,D3,18.25,0,yes
77572141,A,MORTGAGE,A4,7.39,1,yes
76253075,C,MORTGAGE,C4,14.46,1,no
77418760,A,RENT,A4,7.39,3,no
77221144,C,MORTGAGE,C4,14.46,1,no
77881639,D,OWN,D1,16.29,3,yes
78031626,D,MORTGAGE,D2,17.27,2,no
77298736,A,RENT,A3,6.97,2,no
77386880,A,MORTGAGE,A4,7.39,3,yes
77991258,C,RENT,C4,14.46,6,no
78061441,D,RENT,D2,17.27,0,no
77230779,B,RENT,B4,10.75,0,yes
76437962,F,MORTGAGE,F2,24.11,2,yes
77584434,C,RENT,C5,15.31,2,no
75909490,B,MORTGAGE,B3,9.75,1,no
75848205,C,OWN,C1,11.99,0,yes
77508556,D,RENT,D4,18.99,0,yes
77396505,C,MORTGAGE,C4,14.46,5,yes
78001231,C,MORTGAGE,C4,14.46,0,no
77518140,B,MORTGAGE,B5,11.47,6,yes
77328699,A,RENT,A4,7.39,4,yes
77961269,C,RENT,C2,12.99,3,yes
78041383,C,RENT,C1,11.99,0,no
77408366,B,MORTGAGE,B2,9.16,2,no
77178582,B,RENT,B1,8.39,0,yes
76437871,C,RENT,C3,13.67,2,no
77351897,C,RENT,C1,11.99,2,no
77058608,B,OWN,B5,11.47,0,yes
77357581,D,MORTGAGE,D3,18.25,2,yes
76935985,B,MORTGAGE,B5,11.47,2,yes
77329734,C,MORTGAGE,C1,11.99,2,no
78051321,D,RENT,D4,18.99,0,no
77553119,D,RENT,D1,16.29,0,yes
77119615,C,RENT,C4,14.46,0,no
78041209,D,RENT,D4,18.99,0,no
77554098,A,OWN,A2,6.49,3,yes
77171096,G,RENT,G2,28.14,0,no
77387885,D,MORTGAGE,D1,16.29,2,no
77387237,B,MORTGAGE,B4,10.75,1,yes
76194004,C,RENT,C1,11.99,0,yes
77499847,D,MORTGAGE,D1,16.29,2,no
77371022,C,MORTGAGE,C5,15.31,2,yes
77675610,D,MORTGAGE,D3,18.25,0,no
77128359,B,MORTGAGE,B3,9.75,1,no
75275690,C,MORTGAGE,C5,15.31,3,yes
76403791,E,OWN,E2,20.75,2,no
77230701,B,MORTGAGE,B5,11.47,3,yes
76598963,B,RENT,B2,9.16,0,yes
77517935,B,RENT,B2,9.16,0,yes
77516265,E,MORTGAGE,E4,21.97,1,no
77328143,D,RENT,D5,19.53,0,yes
77327125,E,MORTGAGE,E2,20.75,2,no
77487178,C,RENT,C5,15.31,1,no
77665372,C,OWN,C2,12.99,0,no
77412392,C,MORTGAGE,C4,14.46,5,no
76061828,E,MORTGAGE,E4,21.97,1,yes
76438190,C,MORTGAGE,C3,13.67,2,yes
77318328,F,OWN,F5,26.57,1,yes
77346569,C,RENT,C4,14.46,0,yes
77200251,B,MORTGAGE,B1,8.39,1,yes
78051130,C,RENT,C1,11.99,1,yes
77417449,B,OWN,B1,8.39,6,no
77595405,C,MORTGAGE,C1,11.99,2,no
77406112,D,MORTGAGE,D5,19.53,2,no
77537929,B,MORTGAGE,B2,9.16,5,yes
76668768,C,MORTGAGE,C2,12.99,6,yes
77387765,D,MORTGAGE,D5,19.53,2,yes
77408187,C,MORTGAGE,C1,11.99,1,no
77398573,A,MORTGAGE,A3,6.97,5,yes
76313710,B,MORTGAGE,B4,10.75,1,yes
77376629,E,RENT,E2,20.75,1,no
77518209,B,RENT,B2,9.16,0,yes
77981127,D,MORTGAGE,D1,16.29,3,no
77851139,D,MORTGAGE,D4,18.99,1,yes
77427895,B,MORTGAGE,B2,9.16,2,yes
76449352,D,MORTGAGE,D1,16.29,0,no
77337949,B,MORTGAGE,B1,8.39,5,yes
77296890,B,MORTGAGE,B2,9.16,0,yes
77526653,C,RENT,C5,15.31,0,no
76448839,B,MORTGAGE,B4,10.75,2,yes
77645727,C,MORTGAGE,C5,15.31,1,yes
77735228,C,MORTGAGE,C2,12.99,1,no
77337880,B,MORTGAGE,B3,9.75,2,yes
76794670,B,OWN,B3,9.75,1,no
77316364,E,MORTGAGE,E3,21.18,3,no
77337518,C,MORTGAGE,C4,14.46,1,yes
77584217,C,MORTGAGE,C2,12.99,3,no
75152693,C,RENT,C5,15.31,0,yes
76231388,B,OWN,B4,10.75,2,yes
77297049,B,MORTGAGE,B3,9.75,2,yes
77921185,C,RENT,C4,14.46,0,no
77695692,C,RENT,C5,15.31,0,no
77391371,C,RENT,C5,15.31,0,no
76437989,E,MORTGAGE,E3,21.18,3,yes
77295016,E,OWN,E3,21.18,0,yes
77478126,B,RENT,B1,8.39,0,yes
76814849,F,MORTGAGE,F1,23.13,2,yes
77481155,A,MORTGAGE,A4,7.39,0,yes
77341415,C,OWN,C4,14.46,5,yes
77337903,B,MORTGAGE,B2,9.16,2,yes
77301608,C,OWN,C5,15.31,4,yes
77745741,C,RENT,C4,14.46,0,yes
77431032,C,RENT,C1,11.99,0,no
78001154,E,RENT,E2,22.35,0,yes
77467841,C,RENT,C3,13.67,1,yes
77481001,D,RENT,D3,18.25,0,no
75739360,C,MORTGAGE,C2,12.99,4,yes
77348222,B,MORTGAGE,B3,9.75,3,no
77438880,C,MORTGAGE,C1,11.99,3,no
77361193,C,RENT,C2,12.99,0,no
77497409,B,MORTGAGE,B3,9.75,1,yes
77537600,B,MORTGAGE,B5,11.47,0,yes
77518155,F,RENT,F3,24.99,2,no
77437505,C,MORTGAGE,C5,15.31,4,no
77328398,D,MORTGAGE,D5,19.53,3,yes
77605114,C,OWN,C5,15.31,7,yes
77522922,D,RENT,D5,19.53,4,yes
76073828,A,RENT,A1,5.32,1,no
77517638,C,MORTGAGE,C1,11.99,5,yes
77695665,C,MORTGAGE,C2,12.99,5,yes
77805711,C,OWN,C4,14.46,0,yes
75587786,C,RENT,C2,12.99,3,yes
77326565,E,MORTGAGE,E3,21.18,3,yes
77150220,A,MORTGAGE,A4,7.39,10,yes
77527777,B,MORTGAGE,B3,9.75,5,yes
77725606,D,MORTGAGE,D5,19.99,3,yes
77447555,B,OWN,B1,8.39,0,yes
76448728,D,RENT,D4,18.99,0,no
77340924,C,MORTGAGE,C2,12.99,5,no
77554281,E,OWN,E2,20.75,2,yes
77111386,A,RENT,A3,6.97,0,yes
77552739,D,RENT,D1,16.29,0,yes
77051447,C,RENT,C2,12.99,0,yes
77297726,B,MORTGAGE,B3,9.75,3,yes
77509038,A,MORTGAGE,A4,7.39,5,yes
77476938,E,MORTGAGE,E1,19.99,2,yes
77377441,B,MORTGAGE,B5,11.47,0,yes
77367033,B,MORTGAGE,B4,10.75,5,yes
77507898,E,MORTGAGE,E2,20.75,0,yes
77417432,B,RENT,B3,9.75,3,yes
77310845,C,RENT,C4,14.46,0,no
77625112,C,MORTGAGE,C4,14.46,4,yes
76333060,B,RENT,B2,9.16,0,yes
77121995,B,MORTGAGE,B2,9.16,1,yes
77538162,B,MORTGAGE,B3,9.75,4,yes
77451179,C,MORTGAGE,C2,12.99,1,yes
77317135,E,MORTGAGE,E5,22.45,0,no
77327010,D,RENT,D4,18.99,0,yes
77271375,B,RENT,B3,9.75,0,yes
77421347,D,RENT,D4,18.99,0,yes
77567603,C,RENT,C2,12.99,0,no
77327405,F,MORTGAGE,F5,26.57,6,yes
77835253,D,OWN,D3,18.25,0,yes
75245688,C,MORTGAGE,C5,15.31,0,yes
77408170,B,MORTGAGE,B4,10.75,2,no
77426340,E,RENT,E3,21.18,0,yes
77331414,C,MORTGAGE,C4,14.46,2,yes
77555911,F,OWN,F5,26.57,0,yes
77398040,B,MORTGAGE,B1,8.39,3,yes
77527531,D,MORTGAGE,D5,19.53,5,yes
77417990,E,RENT,E5,22.45,0,no
77408152,B,OWN,B4,10.75,1,yes
77377051,C,MORTGAGE,C5,15.31,1,yes
77553694,E,MORTGAGE,E1,19.99,4,no
77478122,B,RENT,B4,10.75,0,yes
76032597,G,MORTGAGE,G3,28.34,1,no
76191458,D,MORTGAGE,D1,16.29,9,yes
77427188,C,MORTGAGE,C2,12.99,2,yes
77327827,B,RENT,B3,9.75,0,yes
77595380,C,MORTGAGE,C5,15.31,4,no
76424996,C,RENT,C5,15.31,3,no
77518261,C,OWN,C3,13.67,1,yes
77815268,D,MORTGAGE,D3,18.25,0,no
77491413,C,MORTGAGE,C1,11.99,3,yes
77400390,C,MORTGAGE,C2,12.99,2,yes
77408376,B,RENT,B3,9.75,0,no
77328027,B,OWN,B3,9.75,1,yes
77421136,D,RENT,D2,17.27,0,no
77386258,E,MORTGAGE,E3,21.18,3,yes
77795576,C,MORTGAGE,C4,14.46,2,yes
77635479,D,MORTGAGE,D2,17.27,1,no
77352058,C,MORTGAGE,C5,15.31,5,yes
76448963,C,MORTGAGE,C2,12.99,1,yes
77387099,E,RENT,E3,21.18,0,yes
77350837,C,RENT,C5,15.31,1,yes
76648368,B,MORTGAGE,B3,9.75,7,yes
77376791,E,RENT,E2,20.75,0,yes
77376906,D,MORTGAGE,D4,18.99,2,no
77441508,C,MORTGAGE,C1,11.99,1,no
77297428,B,MORTGAGE,B4,10.75,2,no
77128609,C,MORTGAGE,C4,14.46,1,no
77417490,C,MORTGAGE,C1,11.99,0,yes
77573239,D,RENT,D1,16.29,0,yes
76449699,C,RENT,C2,12.99,0,yes
76774282,F,MORTGAGE,F4,25.88,3,no
77520405,D,RENT,D1,16.29,0,yes
77456820,B,RENT,B2,9.16,1,yes
76184486,D,RENT,D3,18.25,0,yes
77081118,E,RENT,E5,22.45,0,no
77552745,D,OWN,D2,17.27,0,no
77531351,C,MORTGAGE,C4,14.46,1,yes
77297039,E,RENT,E5,22.45,2,yes
77340920,C,MORTGAGE,C1,11.99,4,yes
77301311,C,MORTGAGE,C5,15.31,1,yes
77512562,C,RENT,C4,14.46,3,yes
77491535,C,RENT,C3,13.67,0,yes
77572270,D,RENT,D1,16.29,0,yes
77477872,B,OWN,B1,8.39,7,yes
77497170,D,RENT,D3,18.25,1,no
74944554,B,RENT,B2,9.16,0,yes
77121174,B,MORTGAGE,B4,10.75,2,yes
76402527,C,OWN,C4,14.46,2,no
77427053,C,OWN,C1,11.99,3,yes
76334153,C,MORTGAGE,C2,12.99,2,yes
77391049,C,RENT,C3,13.67,0,no
77522540,C,MORTGAGE,C2,12.99,1,no
77785553,C,MORTGAGE,C1,11.99,5,yes
77337200,E,MORTGAGE,E1,19.99,8,yes
77327607,E,MORTGAGE,E5,22.45,2,yes
77387666,F,RENT,F5,26.57,0,no
77308165,C,MORTGAGE,C4,14.46,1,yes
77566664,D,OWN,D1,16.29,0,no
77377183,F,RENT,F2,24.11,0,no
77208507,E,OWN,E5,22.45,0,no
76448164,E,MORTGAGE,E1,19.99,0,no
77021476,C,MORTGAGE,C3,13.67,1,yes
77477220,D,MORTGAGE,D3,18.25,7,no
75820000,A,MORTGAGE,A4,7.39,2,yes
76568944,A,MORTGAGE,A4,7.39,2,yes
77478983,D,RENT,D5,19.53,5,no
77250981,D,OWN,D5,19.53,1,yes
77520487,C,MORTGAGE,C3,13.67,3,yes
77250170,C,MORTGAGE,C4,14.46,6,no
77487182,D,MORTGAGE,D1,16.29,0,no
77301512,D,RENT,D1,16.29,0,no
77469581,C,RENT,C5,15.31,0,no
77347399,D,RENT,D5,19.53,0,no
77449478,C,RENT,C3,13.67,0,no
75800703,B,MORTGAGE,B1,8.39,3,yes
77348699,D,RENT,D3,18.25,0,no
77528620,A,RENT,A5,7.89,0,yes
77417184,D,RENT,D5,19.53,1,yes
77110854,C,OWN,C5,15.31,0,no
77349178,D,RENT,D5,19.53,0,no
76975445,D,MORTGAGE,D4,18.99,1,yes
77506175,B,RENT,B5,11.47,0,yes
77317322,B,MORTGAGE,B2,9.16,5,yes
77337188,F,MORTGAGE,F1,23.13,10,no
76447614,G,RENT,G1,27.34,0,no
77358632,A,RENT,A5,7.89,0,yes
77387332,B,RENT,B2,9.16,0,yes
77327343,B,MORTGAGE,B2,9.16,1,yes
76133589,D,RENT,D2,17.27,0,no
77091491,C,RENT,C3,13.67,0,yes
77015295,D,OWN,D5,19.53,1,no
77297235,D,RENT,D4,18.99,0,yes
77380571,C,MORTGAGE,C2,12.99,1,yes
77417287,B,RENT,B2,9.16,0,yes
77447280,B,RENT,B3,9.75,0,no
77358626,A,OWN,A2,6.49,0,yes
76003900,D,MORTGAGE,D2,17.27,4,yes
77437357,B,MORTGAGE,B2,9.16,2,no
77478508,A,MORTGAGE,A1,5.32,4,yes
77406680,C,MORTGAGE,C2,12.99,1,yes
76332368,B,RENT,B4,10.75,2,yes
77018401,B,MORTGAGE,B5,11.47,2,yes
77301395,E,MORTGAGE,E2,22.35,3,no
77468633,A,MORTGAGE,A1,5.32,7,yes
77447194,B,MORTGAGE,B5,11.47,2,no
76437167,D,RENT,D3,18.25,0,no
76331320,C,OWN,C4,14.46,0,no
77397173,D,MORTGAGE,D4,18.99,3,yes
77458899,C,RENT,C1,11.99,2,no
75133387,C,MORTGAGE,C2,12.99,2,yes
77409347,C,MORTGAGE,C4,14.46,3,yes
77446830,C,OWN,C2,12.99,0,no
77440682,C,MORTGAGE,C3,13.67,2,yes
77030631,E,OWN,E2,20.75,2,yes
77331073,D,MORTGAGE,D5,19.53,2,no
77366625,C,RENT,C5,15.31,7,yes
77361081,D,OWN,D1,16.29,2,yes
75245549,G,RENT,G3,28.34,0,no
77498359,A,MORTGAGE,A1,5.32,1,no
76193760,A,OWN,A5,7.89,1,yes
77059379,A,RENT,A1,5.32,2,no
77481134,D,MORTGAGE,D4,18.99,3,yes
77200146,A,RENT,A3,6.97,1,yes
77307085,D,OWN,D5,19.53,4,no
77438545,A,MORTGAGE,A4,7.39,7,yes
77340492,C,MORTGAGE,C3,13.67,3,yes
77338265,A,OWN,A1,5.32,0,yes
76184058,D,MORTGAGE,D2,17.27,4,no
77336890,C,MORTGAGE,C2,12.99,2,yes
